id,name,room_type,bed_type,bed,bedrooms,bathrooms,host_id,host_name,street,country,latitude,longitude,price,number_of_reviews,minimum_nights,availability_365
25070327,Double room only for pet lovers!,Private room,Real Bed,,1,1.0,189049361,Stephanie,"Barcelona, Catalunya, Spain",Spain,41.38634,2.1746,65.00,2,2,285
25071762,Quinta Adágio,Entire home/apt,Real Bed,,3,3.0,189536798,Cipriano,"Junqueira, Aveiro, Portugal",Portugal,40.80005,-8.33777,99.00,9,3,239
25082056,Comfortable room in a cosy flat in city center,Private room,Real Bed,,1,1.0,42768132,Özgür,"Şişli, İstanbul, Turkey",Turkey,41.04858,28.98502,90.00,2,2,365
25086367,"Front Row Ocean Views, Super-Spacious Luxury 2/2",Entire home/apt,Real Bed,,2,2.0,43068394,Kevin,"Kihei, HI, United States",United States,20.7079,-156.44299,259.00,8,4,208
25086993,Griffintown-Downtown,Entire home/apt,Real Bed,,1,1.0,189648471,Zouggari,"Montréal, Québec, Canada",Canada,45.49096,-73.55964,85.00,21,1,0
25104160,Cihangir Modern Flat,Entire home/apt,Real Bed,,1,1.0,8580704,Ekin,"İstanbul, İstanbul, Turkey",Turkey,41.03054,28.97929,227.00,0,2,87
25104214,"Bağdat Caddesi sahilde, her yere yakın, çok şık.",Entire home/apt,Real Bed,,2,1.0,178946299,Berat,"İstanbul, İstanbul, Turkey",Turkey,40.95592,29.08891,749.00,1,5,179
2510866,Full Lux Apartment Panoramic City Harbour Views,Entire home/apt,Real Bed,,2,2.0,12854204,Stacey,"Potts Point, NSW, Australia",Australia,-33.87451,151.2222,600.00,0,5,0
25117844,Habitación espaciosa y elegante con AC y baño,Private room,Real Bed,,1,1.0,189860417,Helena,"Barcelona, Catalunya, Spain",Spain,41.39273,2.1454,80.00,11,2,49
25118763,單人房設私人獨立浴室-Single Room with Private Bathroom,Private room,Real Bed,,1,1.0,189860862,Cherry,"Hong Kong, Kowloon, Hong Kong",Hong Kong,22.30337,114.17315,447.00,0,1,336
25119033,Beautiful family house,Entire home/apt,Real Bed,,4,3.5,175622002,Shawn,"Porto, Porto, Portugal",Portugal,41.16528,-8.67529,165.00,0,2,0
25130140,OPORTO GUEST Downtown 2,Entire home/apt,Real Bed,,0,1.0,49819978,Oporto Guest,"Porto, Porto, Portugal",Portugal,41.15167,-8.61376,55.00,6,2,340
25134372,You'll remember the hospitality forever :),Private room,Real Bed,,2,1.0,189958383,Ufuk,"Şişli, İstanbul, Turkey",Turkey,41.04217,28.98313,148.00,2,1,180
25135972,Sur le Mont-Royal  On the Mont-Royal,Private room,Real Bed,,1,1.0,189965030,Konrad,"Montréal, Québec, Canada",Canada,45.53623,-73.57112,35.00,4,3,0
25136779,At Home in HONOLULU,Entire home/apt,Real Bed,,1,1.0,41950889,Claude,"Honolulu, HI, United States",United States,21.29037,-157.82755,102.00,24,1,350
251414,"Apartment in Montmartre, Paris",Entire home/apt,Real Bed,,1,,1318632,Bahar,"Istanbul, Istanbul, Turkey",Turkey,41.03203,28.98564,295.00,1,7,358
25144253,"(香港佐敦)糖果音樂主題三人房 ~ 地理交通優先選(步行2分鐘到地鐵站, 6分鐘到尖沙咀)",Private room,Real Bed,,1,1.0,189829763,Yannes,"Jordan, Hong Kong, Hong Kong",Hong Kong,22.30545,114.17131,597.00,8,1,362
25148829,"Terrace- park view, great location, quiet street.",Entire home/apt,Real Bed,,2,1.5,15915270,Arianne,"Saint Peters, NSW, Australia",Australia,-33.9118,151.17826,112.00,6,4,0
25150521,"luxueux appartement ,a partager en colocation",Private room,Real Bed,,1,1.0,190059665,Christiane,"Lachine , QC, Canada",Canada,45.43375,-73.69629,70.00,0,5,362
2515976,2- AMAZING FLAT IN RIO DE JANEIRO 201/301,Entire home/apt,Real Bed,,0,1.0,10796926,Frederico & Marcela,"Rio, Rio de Janeiro, Brazil",Brazil,-22.91883814648638,-43.179866419091326,160.00,75,1,330
25167125,Bohemian Suite,Private room,Real Bed,,1,1.0,11490944,Rachelle,"Dorval, Québec, Canada",Canada,45.45358,-73.76779,40.00,11,1,313
25167361,Central Cosy One Bedroom Apartment,Entire home/apt,Real Bed,,1,1.0,8272913,Ricardo,"Porto, Porto, Portugal",Portugal,41.15038,-8.61564,50.00,1,1,316
25173285,Wan Chai Flat Share Room (MH3c),Private room,Real Bed,,1,1.0,67709885,Morgan,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,22.27639,114.17963,228.00,0,31,179
25183276,Apartamento ótimo em Ipanema - Um achado ; ),Entire home/apt,Real Bed,,2,1.5,190284645,Tomás,"Ipanema, Rio de Janeiro, Brazil",Brazil,-22.985192888934353,-43.19369643242798,351.00,2,5,2
25185445,Double room + Private Bathroom / Sagrada Familia,Private room,Real Bed,,1,1.0,190263642,Francisco F,"Barcelona, Catalunya, Spain",Spain,41.41355,2.18758,40.00,41,1,59
25187510,Pristine 1BR in Quartier des Spectacles by Sonder,Entire home/apt,Real Bed,,1,1.0,12243051,Sonder,"Montréal, QC, Canada",Canada,45.51014,-73.56084,91.00,7,2,240
25188067,Bon vivre,Entire home/apt,Real Bed,,2,1.0,133645169,Bangoura,"Montréal, Québec, Canada",Canada,45.50528,-73.62276,46.00,0,1,0
25189566,Quarto e Sala Moderno/Melhor Localização de Copa,Entire home/apt,Real Bed,,1,1.0,31312633,Gustavo,"Copacabana, Rio de Janeiro, Brazil",Brazil,-22.982918380828945,-43.19072719492715,187.00,35,2,122
25200117,"(Mong Kok)  New !!! Warm, comfortable, 2 min MTR",Entire home/apt,Real Bed,,2,1.0,123529877,Kely,"Hong Kong, Kowloon, Hong Kong",Hong Kong,22.31666,114.17024,1178.00,11,1,274
25200703,The Porto Concierge - Camellia House,Entire home/apt,Real Bed,,5,3.5,190411862,Rui,"Porto, Porto, Portugal",Portugal,41.16037,-8.5978,65.00,35,2,266
25211066,Sunlight in Ahuntsic - Le Durham,Entire home/apt,Real Bed,,2,1.0,53348598,Jc,"Montréal, Québec, Canada",Canada,45.55895,-73.66881,150.00,9,3,336
25217878,Habitación doble en pleno barrio gótico,Private room,Real Bed,,1,2.0,71421643,Daniela Carina,"Barcelona, CT, Spain",Spain,41.379,2.17579,53.00,6,1,291
25223461,"4 luxury Mosman bedrooms own ensuites, new kitchen",Entire home/apt,Real Bed,,4,4.0,27698380,Dmitry,"Mosman, NSW, Australia",Australia,-33.82071,151.23545,300.00,0,2,0
25224358,"Westmont square, Good cousin's around the area.",Entire home/apt,Real Bed,,0,1.0,15792150,Sajjad,"Westmount, Québec, Canada",Canada,45.48857,-73.58559,110.00,2,4,180
25226807,"Beautiful, spacious loft in Clinton Hill",Entire home/apt,Real Bed,,1,1.0,8250822,Sabrina,"Brooklyn, NY, United States",United States,40.69284,-73.96065,130.00,4,3,0
25233509,"Terrace, sea view at Diagonal Mar!",Entire home/apt,Real Bed,,4,2.0,971768,Akira,"Barcelona, Barcelona, Spain",Spain,41.40968,2.21416,190.00,1,1,257
25238139,福田口岸/会展中心/商旅/高端现代化两室一厅公寓,Entire home/apt,Real Bed,,2,1.0,183077534,家仪(Kay),"Shenzhen Shi, Guangdong Sheng, China",China,22.51084,114.06117,526.00,3,1,0
25239252,Penthouse suite at the heart of Nisantaşı,Entire home/apt,Real Bed,,1,1.0,2517230,Alkim,"Şişli, İstanbul, Turkey",Turkey,41.05426,28.98958,612.00,1,1,365
25241699,"Experience like local: perfect location, warm flat",Private room,Real Bed,,2,1.0,59417924,Fatih,"Üsküdar, İstanbul, Turkey",Turkey,41.02706,29.0379,53.00,2,1,0
25244992,CAUSEWAY BAY 2MIN FROM SUBWAY STUDIO,Entire home/apt,Real Bed,,1,1.0,190737686,Thomas,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,22.27839,114.1842,298.00,2,4,0
25248977,Marvel Suites in Taksim square,Private room,Real Bed,,1,1.0,190760576,Ömer,"Beyoğlu, İstanbul, Turkey",Turkey,41.03957,28.97966,142.00,8,1,180
25250380,【城遇】樱空 日式loft公寓 近罗湖口岸国贸金光华万象城东门 双地铁口 好住好逛又好吃,Entire home/apt,Real Bed,,1,1.0,190769137,馨,"Shenzhen Shi, Guangdong Sheng, China",China,22.53663,114.12644,369.00,52,1,358
25261646,Chambre privée dans un Condominium havre de paix.,Private room,Real Bed,,1,1.0,3405939,Abdou,"Montréal, QC, Canada",Canada,45.53739,-73.55054,46.00,8,2,196
25264318,Humble hut in the middle of kihei!!,Private room,Real Bed,,1,1.0,30690536,Maria,"Kihei, HI, United States",United States,20.75288,-156.45071,120.00,39,2,227
25266022,Stylish Mile End Condo with City Views from the Roof Deck,Entire home/apt,Real Bed,,3,2.0,58076590,Berish,"Montréal, Québec, Canada",Canada,45.52362,-73.60518,325.00,35,1,332
25266112,casa dos gatos e cães gigantes,Private room,Real Bed,,1,4.0,96994481,Benedito,"Grajau, Rio de Janeiro, Brazil",Brazil,-22.919667645231222,-43.254812622976004,101.00,0,2,178
25277573,LUXURY PRIVATE HOUSE NEAR BOSPHORUS,Entire home/apt,Real Bed,,1,1.0,104249433,Batu,"Beşiktaş, İstanbul, Turkey",Turkey,41.04537,29.00816,163.00,24,3,141
25280061,Amazing sea view villa in istanbul,Entire home/apt,Real Bed,,3,4.0,186957610,Homemark,"Büyükçekmece, İstanbul, Turkey",Turkey,41.02628,28.59058,643.00,0,7,365
25281132,SİSLİ STREET NEAR TO CEVAHİR SHOPPİNG MALL STUDYO,Entire home/apt,Real Bed,,1,1.0,190245901,Kadir,"Şişli, İstanbul, Turkey",Turkey,41.05979,28.98566,248.00,0,1,365
25281601,Architectural Design Townhouse with Spa-worthy Tub,Entire home/apt,Real Bed,,1,1.0,4380365,Eric,"Montréal, Québec, Canada",Canada,45.48745,-73.57575,301.00,2,2,15
25292788,Sixties Guest House 4,Private room,Real Bed,,1,1.0,190162013,Miguel,"Porto, Porto, Portugal",Portugal,41.16029,-8.60027,35.00,26,1,0
2530337,Cozy 1-bedroom in Makiki-Punchbowl,Entire home/apt,Real Bed,,1,1.0,6685693,Maya,"Honolulu, HI, United States",United States,21.31008,-157.85041,115.00,95,2,160
25311086,超棒的朴素民宿 你可以把这里当做家,Private room,Real Bed,,0,1.0,190538339,Xiu,"New Territories, New Territories, Hong Kong",Hong Kong,22.40478,113.97528,628.00,0,1,365
25317459,Casa Quinta Sêca,Entire home/apt,Real Bed,,1,1.5,130004637,Francisco,"Matosinhos, Porto, Portugal",Portugal,41.18075,-8.67185,30.00,37,1,312
25323086,Apartamento aconchegante e confortável - Leme,Entire home/apt,Real Bed,,1,1.0,15533049,Claricy,"Leme, Rio de Janeiro, Brazil",Brazil,-22.962853680527036,-43.172436514896255,548.00,0,4,12
25366550,The Balcony Suite.,Private room,Real Bed,,1,1.0,191532167,Marko,"Bakırköy, İstanbul, Turkey",Turkey,40.97825,28.87705,401.00,0,2,90
2536984,GAUDI:50 m from the Sagrada Familia,Entire home/apt,Real Bed,,1,1.0,3601196,Mar,"Barcelona, Catalonia, Spain",Spain,41.40102,2.1749,80.00,37,3,174
25377740,Incrível ApartHotel 2 quartos! Coração da zona sul,Entire home/apt,Real Bed,,2,2.0,46652490,Haline,"Humaitá, Rio de Janeiro, Brazil",Brazil,-22.95792977662092,-43.1997376615213,298.00,1,2,83
2538085,Sweet Flat,Private room,Real Bed,,1,1.0,7760946,Eda,"Istanbul, Istanbul Province, Turkey",Turkey,41.0892,28.98092,105.00,2,1,358
253842,1 BR w/ Terrace @ Box House Hotel,Entire home/apt,Real Bed,,1,1.0,417504,The Box House Hotel,"Brooklyn, NY, United States",United States,40.73714,-73.95296,299.00,6,3,243
25398833,Free parking free laundry at Dabin's Cozy Home,Private room,Real Bed,,1,1.0,153445788,Seb,"Montréal, Québec, Canada",Canada,45.51187,-73.62332,39.00,24,1,41
25399181,Historic Cellars Flat & Hi-Fi,Entire home/apt,Real Bed,,1,1.0,191737692,Jose Manuel,"Vila Nova de Gaia, Porto, Portugal",Portugal,41.13627,-8.61138,60.00,1,3,363
25402379,piso céntrico de Barcelona,Private room,Real Bed,,1,1.0,188180992,Preet,"Barcelona, Catalunya, Spain",Spain,41.3781,2.17466,32.00,0,2,0
25408055,@Terry's,Private room,Real Bed,,1,1.0,191811747,Terry,"TA KWU LING FANLING, NEW TERRITORIES, Hong Kong",Hong Kong,22.52856,114.15282,196.00,15,1,114
25410221,Entire Studio Apartment 5 min walk to Sydney Uni!,Entire home/apt,Real Bed,,0,1.0,9949682,Thea,"Forest Lodge, NSW, Australia",Australia,-33.88433,151.18108,64.00,7,6,0
25414968,"Quiet, Comfortable, Fully Equipped Condominium",Entire home/apt,Real Bed,,2,1.0,14252788,Nader,"Montréal, Québec, Canada",Canada,45.55707,-73.57521,60.00,5,2,0
25418032,El hogar de Gabi.,Private room,Real Bed,,1,1.0,115743377,Gabriel,"Barcelona, Catalunya, Spain",Spain,41.41612,2.21576,30.00,1,4,341
25436,House for vacation rental furnutare,Entire home/apt,Real Bed,,2,1.0,105823,Yesim,"Beşiktaş/ bebek, İstanbul, Turkey",Turkey,41.07731,29.03891,211.00,0,21,83
25437034,Quarto partilhado do Porto! (1),Shared room,Real Bed,,1,1.5,14876239,Arthur,"Porto, Porto, Portugal",Portugal,41.16556,-8.60043,15.00,6,2,263
25446051,24 Eight Guesthouse - Apartment 12,Entire home/apt,Real Bed,,1,1.0,187109071,24 Eight Guesthouse,"Porto, Porto, Portugal",Portugal,41.14889,-8.59822,60.00,13,2,230
25448375,SUNNY DELIGHT ❤ double bedroom + balcony,Private room,Real Bed,,1,1.0,7671343,Roberto,"Barcelona, Catalunya, Spain",Spain,41.38848,2.17317,60.00,15,3,16
25448488,Spacious downtown 3 bedroom for New Years Eve,Entire home/apt,Real Bed,,3,2.0,4344536,Vinay,"Montréal, Québec, Canada",Canada,45.50023,-73.58082,400.00,3,3,175
25453308,Exquisite apt. Open space and plently of light,Entire home/apt,Real Bed,,1,1.0,5070884,Laia,"Barcelona, Catalunya, Spain",Spain,41.39243,2.1747,150.00,4,30,95
25465501,"Appartement luxueux à partager en colocation chambre privée lit King,  internet WI FI  ,TV  votre chambre est au premier plancher moi  j habite à la mezzanine 2 eme plancher salle de bain et air commun salon cuisine à partager l appartenant la vue ses mag",Private room,Real Bed,,1,1.0,190059665,Christiane,"Lachine , QC, Canada",Canada,45.43426,-73.69669,95.00,0,5,362
25479588,MasterBedroom with EnsuiteBathroom short/long term,Private room,Real Bed,,1,1.0,47294410,Julia,"Montréal-Est, Québec, Canada",Canada,45.63482,-73.50062,23.00,18,1,283
25482600,Porto D'Alma Santa Catarina - Studio w/ Terrace,Entire home/apt,Real Bed,,1,1.0,60887746,Ricardo,"Porto, Porto, Portugal",Portugal,41.1496,-8.60451,110.00,5,3,318
25484442,Acıbadem kadıköy,Private room,Real Bed,,1,1.0,192333098,Ezgi,"Beşiktaş, İstanbul, Turkey",Turkey,41.00184,29.04929,58.00,0,7,83
25484862,Central Apartment w Bosphorus&Hist. Peninsula View,Entire home/apt,Real Bed,,2,1.0,21171234,Özgür,"Beyoğlu, İstanbul, Turkey",Turkey,41.02752,28.97872,390.00,16,3,78
25485516,Casa da Ponte - Fontainhas Duplex,Entire home/apt,Real Bed,,2,1.0,192341244,Elvira,"Porto, Porto, Portugal",Portugal,41.14555,-8.60233,65.00,44,2,298
25501014,Homey Studio Hong Kong next to HKU MTR station,Entire home/apt,Real Bed,,0,1.0,22669354,Henri,"Hong Kong, 香港島, Hong Kong",Hong Kong,22.2876,114.1356,447.00,65,1,122
25503333,Studio in the center of Porto for 4 people,Private room,Real Bed,,1,1.0,182806546,Travel,"Porto, Porto, Portugal",Portugal,41.15133,-8.60636,150.00,2,1,275
25503822,Modern and Amazing Apartments in Porto,Entire home/apt,Real Bed,,2,2.0,145495646,Atrius,"Vila Nova de Gaia, Porto, Portugal",Portugal,41.13396,-8.60731,118.00,7,2,305
25507516,"IPL3005 - Cupertino Durão, 117 - Leblon",Entire home/apt,Real Bed,,3,2.0,121079928,IpanemaForRent,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,-22.982693396483548,-43.22165332153727,668.00,0,2,360
25513422,Omar do Rio - SB74,Entire home/apt,Real Bed,,1,1.0,6000862,Omar Farhat,"Rio De Janeiro, Brazil",Brazil,-22.973207953474823,-43.18822533645001,369.00,3,1,82
25529363,Excellent room for 2 in Barcelona,Private room,Real Bed,,1,2.0,88981507,Victor,"Barcelona, Catalunya, Spain",Spain,41.37541,2.16108,50.00,0,2,346
25532301,女生/大围名城/近地铁站/低价单间短租6-7.15可刀/港中大城大浸会近/精装修洋房/大围美食,Private room,Real Bed,,1,2.0,75797838,翔茜,"Hong Kong, 新界, Hong Kong",Hong Kong,22.37172,114.17678,149.00,1,7,0
25538422,Double room in Diagonal Mar.  Close to the beach.,Private room,Real Bed,,1,1.0,10911673,Ana Cecilia,"Barcelona, Catalunya, Spain",Spain,41.41214,2.2145,65.00,0,31,90
25541515,H4 Flat with an attic bedroom,Entire home/apt,Real Bed,,1,1.0,14468412,Umut,"Kadıköy, İstanbul, Turkey",Turkey,40.98713,29.0258,132.00,10,28,285
25551939,COPA BEACH :),Entire home/apt,Real Bed,,3,3.0,81623259,Emily - Adrian,"Copacabana, Rio de Janeiro, Brazil",Brazil,-22.97805931377289,-43.19108109985895,451.00,0,2,172
25564284,Lovely room in Born,Private room,Real Bed,,1,1.5,140627494,Makka,"Barcelona, Catalunya, Spain",Spain,41.3872,2.17668,45.00,19,2,311
25570581,Tarihi köşk küçük oda,Private room,Real Bed,,1,1.0,192245752,Selçuk,"Adalar, İstanbul, Turkey",Turkey,40.88264,29.06477,169.00,5,1,179
25575665,Gorgeous appartement in mile end,Private room,Real Bed,,1,1.0,28925935,Satya,"Montréal, QC, Canada",Canada,45.52276,-73.60989,64.00,7,3,0
25582976,Modern vintage and Spacious 1 Bedroom Apartment,Entire home/apt,Real Bed,,1,1.0,192927288,Maxime,"Montréal, Québec, Canada",Canada,45.51239,-73.55908,110.00,0,1,0
25595444,Golf Villa C5,Entire home/apt,Real Bed,,3,3.0,192896824,Mauka Makai Properties,"Waimea, HI, United States",United States,19.92999,-155.87606,299.00,0,3,317
256328,Luxury Chelsea Townhouse at the High Line,Entire home/apt,Real Bed,,2,2.0,1347034,Janine,"New York, NY, United States",United States,40.74599,-74.00253,725.00,3,5,343
2563967,Designer Flat in East village,Entire home/apt,Real Bed,,2,1.0,257315,Melanie,"New York, NY, United States",United States,40.72416,-73.99114,265.00,21,4,342
25653807,PLATEAU-Mt-Royal METRO- Nice backyard/Jardin,Private room,Real Bed,,1,1.0,50211466,Magali,"Montréal, Québec, Canada",Canada,45.5246,-73.58167,39.00,6,30,310
25684995,Fun & Games in Potts Point,Entire home/apt,Real Bed,,0,1.0,117548275,Johannes,"Potts Point, NSW, Australia",Australia,-33.87199,151.22345,108.00,20,2,31
25688687,OCEANFRONT*Deluxe Ocean View Sugar Beach Condo,Entire home/apt,Real Bed,,1,1.0,5786717,Viktoria,"Wailuku, HI, United States",United States,20.79562,-156.50678,129.00,18,3,281
2569326,Olympic Games,Private room,Real Bed,,1,1.0,12999552,Ana,"Rio, Rio de Janeiro, Brazil",Brazil,-22.989971108927783,-43.35856376288552,201.00,1,2,364
25701117,House General Torres,Entire home/apt,Real Bed,,2,1.0,47892963,Pedro,"Vila Nova de Gaia, Porto, Portugal",Portugal,41.13685,-8.61044,84.00,62,1,76
25708577,House of Nomad 2,Private room,Real Bed,,1,1.5,117532859,Adam,"Hong Kong, Kowloon, Hong Kong",Hong Kong,22.29427,114.23605,298.00,2,120,364
25715808,"Villa 200m2, 10 mn de Porto  , 150m de la plage",Entire home/apt,Real Bed,,4,4.0,162795984,Jose,"Labruge, Porto, Portugal",Portugal,41.27715,-8.72207,180.00,10,3,298
25723457,Bakırköyde konforlu güvenli sitede daire,Entire home/apt,Real Bed,,2,2.0,61277408,Ayşegül,"TR, Turkey",Turkey,40.99266,28.88641,232.00,2,2,358
25726820,Casa do Pombal,Entire home/apt,Real Bed,,4,4.5,191146478,Maria,"Medas, Porto, Portugal",Portugal,41.06131,-8.45309,300.00,3,2,344
25739053,59D 3 Bedroom 1 Bathroom Apartment Mountain View,Entire home/apt,Real Bed,,3,1.0,76545056,Rita,"Hong Kong, New Territories, Hong Kong",Hong Kong,22.29495,113.95176,1021.00,0,29,358
25741832,OCEANFRONT COMPLEX  KONA MAKAI AT GARDEN PRICE!,Entire home/apt,Real Bed,,1,1.0,156825171,Lehua Properties Ltd,"Kailua-Kona, HI, United States",United States,19.61952,-155.98514,110.00,0,1,24
25750703,6 People ( 6 個人房設私人獨立浴室 ) T+T,Private room,Real Bed,,2,1.0,189860862,Cherry,"Hong Kong, Kowloon, Hong Kong",Hong Kong,22.30445,114.17283,1601.00,0,1,160
2576604,Charming Beach #1 Cabana Room Single,Private room,Real Bed,,1,1.0,13114254,Solveig,"Lihue, HI, United States",United States,21.96126,-159.35173,61.00,230,1,44
25769873,Douro Virtudes in the historical city center,Entire home/apt,Real Bed,,1,1.0,193654119,Florinda,"Porto, Porto, Portugal",Portugal,41.14244,-8.61722,80.00,14,2,342
25780094,"Aos pés da praia de Ipanema, compacto e econômico",Entire home/apt,Real Bed,,1,1.0,67772371,Fabio,"Ipanema, Rio de Janeiro, Brazil",Brazil,-22.986408245066123,-43.21183832660308,149.00,1,10,6
25784240,CHARMING APARTMENT IN MONTREAL FOR 4 PEOPLE,Entire home/apt,Real Bed,,2,1.0,193781227,Robert,"Montréal, Québec, Canada",Canada,45.5122,-73.56208,60.00,39,1,80
25784659,Cozy Luxury Apartment Downtown MTL,Entire home/apt,Real Bed,,1,1.0,10416448,Vincent,"Montréal, Québec, Canada",Canada,45.48968,-73.58246,81.00,2,2,57
25785011,屯門西鐵獨立套房B房❤ 30 seconds to Tuen Mun WestRail❤ RoomB,Entire home/apt,Real Bed,,0,1.0,137199685,Ya Tung,"Hong Kong, New Territories, Hong Kong",Hong Kong,22.39716,113.97378,283.00,0,3,130
2578814,Sunseekers Walk To Kamaole Beach I,Entire home/apt,Real Bed,,1,1.0,13207681,Mark,"Kihei, HI, United States",United States,20.72441,-156.44683,159.00,44,3,204
25792524,Appartement en face de Parc LaFontaine,Entire home/apt,Real Bed,,1,1.0,13675903,Alina,"Montréal, Québec, Canada",Canada,45.52799,-73.56559,199.00,13,1,0
25794804,Rumours inn,Private room,Real Bed,,1,1.0,160949049,Erdal,"Fatih, İstanbul, Turkey",Turkey,41.00537,28.97196,295.00,10,1,337
25796321,A quiet place in the middle of Wan Chai,Private room,Real Bed,,1,2.0,40940438,Nicolas,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,22.27705,114.17551,502.00,0,1,0
25803333,"Puamana 25B: Walk to Anini beach. Spacious, updated, affordable.",Entire home/apt,Real Bed,,3,2.0,193733618,Kauai Kahuna,"Princeville, HI, United States",United States,22.22189,-159.46807,222.00,0,2,211
25803348,"Sealodge F9: Top floor privacy, oceanfront vistas all around, affordable rate",Entire home/apt,Real Bed,,1,1.0,193733618,Kauai Kahuna,"Princeville, HI, United States",United States,22.22821,-159.47528,222.00,0,2,307
25803387,"Mauna Kai 5A: Spacious and recently renovated, 8 min walk to Anini beach",Entire home/apt,Real Bed,,2,2.0,193733618,Kauai Kahuna,"Princeville, HI, United States",United States,22.22033,-159.47092,222.00,1,2,259
25819967,A 2+1 fully furnished aparment with a cute balcony,Entire home/apt,Real Bed,,2,1.0,34997434,Dicle,"İstanbul, Kadıköy, Turkey",Turkey,40.99558,29.02963,142.00,4,2,295
25820671,"2641 - AB Premium Old Town E-2 - Modern, 2-bedroom Old Town apartment close to Las Ramblas and Plaça de Catalunya",Entire home/apt,Real Bed,,2,2.0,170716140,Robbie & Kay,"BARCELONA, city, Spain",Spain,41.38319,2.16624,63.00,0,32,290
25829784,The beautiful room for 2 in TAKSIM,Shared room,Real Bed,,1,1.0,159283889,Eylül,"Istanbul , İstanbul, Turkey",Turkey,41.03293,28.98309,105.00,10,1,365
